iter	RMSE
1583	0.7925454254
1584	0.7924715757
1585	0.7924250448
1586	0.7921648478
1587	0.7920263696
1588	0.7917895805
1589	0.791643391
1590	0.7914573026
1591	0.7913208851
1592	0.7912289156
1593	0.7907447273
1594	0.7905675755
1595	0.7902469349
1596	0.7899942924
1597	0.7897497867
1598	0.7897184159
1599	0.7894959928
1600	0.7893580564
1601	0.7888581454
1602	0.7886582246
1603	0.7884198299
1604	0.7882842156
1605	0.7881356073
1606	0.7877899181
1607	0.7873833581
1608	0.7872237152
1609	0.7869100055
1610	0.7867160143
1611	0.7865214371
1612	0.7863568749
1613	0.7861669578
1614	0.7860169088
1615	0.7857351483
1616	0.7857079306
1617	0.7857043025
1618	0.7855181189
1619	0.7853731121
1620	0.7851823815
1621	0.785000907
1622	0.7848953973
1623	0.7848888146
1624	0.7846881971
1625	0.784528463
1626	0.7845197485
1627	0.7842655514
1628	0.7840525958
1629	0.783873034
1630	0.7837101706
1631	0.7835749898
1632	0.783381368
1633	0.7831702625
1634	0.7830141772
1635	0.7828748553
1636	0.7826204732
1637	0.7824223985
1638	0.782117007
1639	0.7818744611
1640	0.7815547543
1641	0.7813714649
1642	0.7810003589
1643	0.780924178
1644	0.780830385
1645	0.7806759393
1646	0.7806283965
1647	0.7805162326
1648	0.7802706317
1649	0.7801061855
1650	0.7800730519
1651	0.7798363525
1652	0.7796412861
1653	0.7793711808
1654	0.7791940048
1655	0.7790426053
1656	0.7789256604
1657	0.7786986691
1658	0.7784474949
1659	0.7783025747
1660	0.7780779393
1661	0.7778834638
1662	0.7776497362
1663	0.7773289691
1664	0.7770730866
1665	0.7769179812
1666	0.7767819331
1667	0.7765462409
1668	0.7764111763
1669	0.7761933481
1670	0.7757565895
1671	0.7755643221
1672	0.7753296127
1673	0.7753257553
1674	0.7749711818
1675	0.7747525118
1676	0.7744883245
1677	0.7741149633
1678	0.7739533955
1679	0.773543861
1680	0.7733131258
1681	0.773123359
1682	0.7730355248
1683	0.7729598541
1684	0.772765138
1685	0.7726264329
1686	0.7722817413
1687	0.7721073487
1688	0.7719247507
1689	0.7716905989
1690	0.7715156252
1691	0.7713264689
1692	0.7711968076
1693	0.7709443669
1694	0.7707119942
1695	0.7703396016
1696	0.7701435418
1697	0.7700522485
1698	0.7698427128
1699	0.7696632563
1700	0.7695320157
1701	0.7692966088
1702	0.7691618882
1703	0.7688712275
1704	0.7685422685
1705	0.7683861875
1706	0.7681362101
1707	0.7679079815
1708	0.7676432448
1709	0.7673276334
1710	0.7671232774
1711	0.7667527477
1712	0.7665471982
1713	0.7664372171
1714	0.7660709633
1715	0.7660223664
1716	0.7657670811
1717	0.7656237405
1718	0.7653979139
1719	0.7652868924
1720	0.764828252
1721	0.7645230739
1722	0.7641979804
1723	0.764182648
1724	0.7639934577
1725	0.7638394727
1726	0.7636825663
1727	0.7636780899
1728	0.7635343373
1729	0.7632759536
1730	0.7632721779
1731	0.763172363
1732	0.7629684419
1733	0.7628228048
1734	0.7625788658
1735	0.76247319
1736	0.7621649583
1737	0.7619037086
1738	0.7616511955
1739	0.7614696883
1740	0.7612926588
1741	0.7611876149
1742	0.7610470708
1743	0.7608937322
1744	0.7606142897
1745	0.7606101836
1746	0.7603062522
1747	0.7600672111
1748	0.7598324908
1749	0.7596789546
1750	0.7594680582
1751	0.7593191188
1752	0.7591620163
1753	0.7590378257
1754	0.7587238498
1755	0.7585021217
1756	0.758306372
1757	0.7580810692
1758	0.7578851765
1759	0.7576952645
1760	0.7576164289
1761	0.7573343386
1762	0.7571188141
1763	0.7569488552
1764	0.7567094625
1765	0.7564447443
1766	0.7562974059
1767	0.7559874004
1768	0.7557314499
1769	0.7556829495
1770	0.7554825287
1771	0.7552941564
1772	0.7550519765
1773	0.7547595099
1774	0.7546311014
1775	0.7544694279
1776	0.7542096256
1777	0.7542032334
1778	0.7540677366
1779	0.7539257225
1780	0.7539203164
1781	0.7537200707
1782	0.7535634656
1783	0.7534594613
1784	0.7531239577
1785	0.7529780935
1786	0.7528251214
1787	0.7526468974
1788	0.7523827739
1789	0.7521390096
1790	0.7519632995
1791	0.7517621146
1792	0.7517367052
1793	0.7514511369
1794	0.7513462888
1795	0.7509145574
1796	0.75074383
1797	0.7506137121
1798	0.7504576087
1799	0.7502186648
1800	0.7499862467
1801	0.7498383827
1802	0.7495276366
1803	0.7494498268
1804	0.7492115396
1805	0.7490073534
1806	0.7487662549
1807	0.7484474872
1808	0.7482872343
1809	0.7480828167
1810	0.7479716449
1811	0.7478362493
1812	0.7475347408
1813	0.7472857847
1814	0.7471032018
1815	0.7467783021
1816	0.7466459909
1817	0.7463197408
1818	0.746143079
1819	0.745908205
1820	0.7456014721
1821	0.7454048169
1822	0.7451975386
1823	0.7451389124
1824	0.7448413606
1825	0.7448384009
1826	0.7446096748
1827	0.7443160919
1828	0.7441069701
1829	0.743856161
1830	0.7435576832
1831	0.7434402596
1832	0.7430674245
1833	0.7428721004
1834	0.7426215476
1835	0.7423565393
1836	0.7422017097
1837	0.7420095015
1838	0.7418842177
1839	0.7417220086
1840	0.7417152584
1841	0.741558063
1842	0.7413653856
1843	0.7411648334
1844	0.7409829151
1845	0.7407781541
1846	0.7404135685
1847	0.7402154798
1848	0.740142096
1849	0.7399736302
1850	0.7397305485
1851	0.7395890444
1852	0.7395354677
1853	0.7392959084
1854	0.7391796971
1855	0.7390111926
1856	0.7389540999
1857	0.7385811206
1858	0.73837014
1859	0.7379757826
1860	0.7379262331
1861	0.7377000354
1862	0.7375758636
1863	0.7373690021
1864	0.7372959001
1865	0.7369834083
1866	0.736731774
1867	0.7364087445
1868	0.7361392579
1869	0.7360945419
1870	0.7357558477
1871	0.7354691145
1872	0.7353643094
1873	0.735287363
1874	0.7351229377
1875	0.7348697869
1876	0.7347129125
1877	0.7345519153
1878	0.7344334946
1879	0.7342894601
1880	0.7341328972
1881	0.7340348201
1882	0.7339089928
1883	0.7336896548
1884	0.7335192655
1885	0.7333103393
1886	0.7332398792
1887	0.7330265939
1888	0.7328180008
1889	0.7325474854
1890	0.7323550788
1891	0.7321983623
1892	0.7320179418
1893	0.7319088521
1894	0.7317256551
1895	0.7315674168
1896	0.7313008565
1897	0.7309390309
1898	0.7308188406
1899	0.7306294666
1900	0.7304243831
1901	0.730361782
1902	0.7301916104
1903	0.7299280008
1904	0.7297364044
1905	0.7296943007
1906	0.7294222695
1907	0.7291650057
1908	0.7288760352
1909	0.7286812056
1910	0.7286493996
1911	0.7286047397
1912	0.7284651731
1913	0.7282921831
1914	0.7281215091
1915	0.727780969
1916	0.7275955972
1917	0.7273834575
1918	0.7271766465
1919	0.7268397999
1920	0.7267694816
1921	0.7264289006
1922	0.726142906
1923	0.7259584257
1924	0.725734159
1925	0.7255870774
1926	0.7254306431
1927	0.7252435081
1928	0.7251231286
1929	0.7249611107
1930	0.7247732256
1931	0.7246660883
1932	0.7245569632
1933	0.7243599239
1934	0.7240962457
1935	0.7239332764
1936	0.7236510745
1937	0.72336511
1938	0.7232429941
1939	0.7230316308
1940	0.7227528896
1941	0.7224783684
1942	0.7222821223
1943	0.7221692756
1944	0.7219254667
1945	0.7217596911
1946	0.721546963
1947	0.7213898105
1948	0.7211942568
1949	0.7210832338
1950	0.7209657252
1951	0.7207869317
1952	0.7206211895
1953	0.720535542
1954	0.7203790722
1955	0.7201895438
1956	0.7201371008
1957	0.719934054
1958	0.7196602502
1959	0.719479397
1960	0.719304796
1961	0.7191584156
1962	0.7190005411
1963	0.7187116784
1964	0.7184626234
1965	0.718232122
1966	0.7179730067
1967	0.7177107865
1968	0.7176456305
1969	0.7175458966
1970	0.7174184609
1971	0.7170972926
1972	0.7168747821
1973	0.7166653659
1974	0.7164990694
1975	0.7162813501
1976	0.7160602949
1977	0.7157950118
1978	0.7157206583
1979	0.7155799562
1980	0.715536177
1981	0.7153108896
1982	0.7151582097
1983	0.7149766905
1984	0.7146156286
1985	0.7143388103
1986	0.7141109173
1987	0.7138595798
1988	0.7136924888
1989	0.7135475429
1990	0.7133051193
1991	0.7132643394
1992	0.7131217834
1993	0.7128883937
1994	0.712742415
1995	0.7124286525
1996	0.7123006186
1997	0.7118974898
1998	0.7117972763
1999	0.7115374093
2000	0.7112510539
2001	0.7110149641
2002	0.7108055336
2003	0.7106732284
2004	0.7104914454
2005	0.7102859056
2006	0.7102290799
2007	0.7100081793
2008	0.7098673394
2009	0.7097129685
2010	0.7094308455
2011	0.70923227
2012	0.7091820209
2013	0.7090537446
2014	0.7090469705
2015	0.7088530771
2016	0.7086641609
2017	0.7085584518
2018	0.7083439277
2019	0.7081463772
2020	0.7078353817
2021	0.7076196149
2022	0.7073612843
2023	0.7071322581
2024	0.7068949527
2025	0.7066185263
2026	0.7064502844
2027	0.706261032
2028	0.7060000162
2029	0.7058201742
2030	0.7056363217
2031	0.7053785701
2032	0.7052641392
2033	0.7051158285
2034	0.704783585
2035	0.7047410679
2036	0.7046009207
2037	0.7044555791
2038	0.7042051712
2039	0.7039824986
2040	0.7037809369
2041	0.7035675307
2042	0.7033807203
2043	0.7032613683
2044	0.7030895302
2045	0.7027843464
2046	0.7025095125
2047	0.7023570447
2048	0.7021982537
2049	0.7020526319
2050	0.701832562
2051	0.7017240428
2052	0.7015291371
2053	0.7013208855
2054	0.7010450954
2055	0.7008612797
2056	0.7007085383
2057	0.7005605126
2058	0.7004478657
2059	0.7002840458
2060	0.7001317535
2061	0.6999202643
2062	0.6996626626
2063	0.6995270325
2064	0.6993942766
2065	0.6991908252
2066	0.6989090231
2067	0.6987120303
2068	0.6985942029
2069	0.6983853682
2070	0.6981524369
2071	0.6980767821
2072	0.6979591413
2073	0.6976991755
2074	0.6975810722
2075	0.6973371874
2076	0.6971524466
2077	0.6969568651
2078	0.6969411961
2079	0.6967869177
2080	0.6964825543
2081	0.6963387981
2082	0.696155999
2083	0.6959619621
2084	0.6957781672
2085	0.6956020838
2086	0.6953762405
2087	0.6951699754
2088	0.6948314823
2089	0.6947156179
2090	0.6945040714
2091	0.6943414525
2092	0.694177744
2093	0.6939603742
2094	0.6938399703
2095	0.6937113026
2096	0.6935395949
2097	0.6933291271
2098	0.693180962
2099	0.6930448067
2100	0.692900376
2101	0.6927836635
2102	0.6926901317
2103	0.6925152648
2104	0.6923081813
2105	0.6920653637
2106	0.6919499814
2107	0.6917988152
2108	0.691519631
2109	0.6913716715
2110	0.691082247
2111	0.6909528316
2112	0.690783257
2113	0.6906905041
2114	0.690506149
2115	0.6903195711
2116	0.6900986082
2117	0.6899009117
2118	0.6897816227
2119	0.689588354
2120	0.689286071
2121	0.6890525447
2122	0.6889404424
2123	0.6887713744
2124	0.6885689775
2125	0.688311127
2126	0.6881653471
2127	0.6879890338
2128	0.6878758357
2129	0.6877500298
2130	0.6875656664
2131	0.6873321541
2132	0.6871405005
2133	0.68702004
2134	0.6869037847
2135	0.6867554957
2136	0.6866038686
2137	0.6864897452
2138	0.6863556995
2139	0.6862219009
2140	0.6860275255
2141	0.6859477178
2142	0.6857295715
2143	0.685503548
2144	0.6852798195
2145	0.685198398
2146	0.6848500806
2147	0.6845172867
2148	0.684411131
2149	0.6841172084
2150	0.6837668668
2151	0.6836410462
2152	0.6833665161
2153	0.6832805253
2154	0.6830428638
2155	0.6827845751
2156	0.6826149694
2157	0.6824681715
2158	0.6823459806
2159	0.6821868846
2160	0.6820819577
2161	0.6819403179
2162	0.6818560457
2163	0.6816083854
2164	0.6813963907
2165	0.6810798362
2166	0.680825132
2167	0.6805602922
2168	0.6803139691
2169	0.6801513655
2170	0.6800508715
2171	0.6798652279
2172	0.6796513744
2173	0.6794613835
2174	0.679106523
2175	0.6788868
2176	0.6786970807
2177	0.678571712
2178	0.6782845338
2179	0.6780265835
2180	0.6776937735
2181	0.6775724538
2182	0.677340524
2183	0.6771746161
2184	0.6769859512
2185	0.6767033579
2186	0.6765769304
2187	0.6763401546
2188	0.6762461336
2189	0.6760248704
2190	0.6759209207
2191	0.6755629292
2192	0.6752706739
2193	0.6750668425
2194	0.6749334584
2195	0.6747242451
2196	0.6745773002
2197	0.6743428147
2198	0.6742150823
2199	0.6740533256
2200	0.6739283485
2201	0.6737519874
2202	0.6735816648
2203	0.6733631819
2204	0.6732203621
2205	0.672994302
2206	0.6728660001
2207	0.6726151858
2208	0.6725363089
2209	0.672338995
2210	0.67209594
2211	0.6717461657
2212	0.6715418966
2213	0.6714274823
2214	0.6712261973
2215	0.6709636244
2216	0.6707249383
2217	0.6706109459
2218	0.6703972722
2219	0.6702682228
2220	0.6701388788
2221	0.6698392391
2222	0.6695509418
2223	0.669368909
2224	0.6690992817
2225	0.6689695627
2226	0.6688960846
2227	0.6686719697
2228	0.6685498123
2229	0.6682719452
2230	0.6681507314
2231	0.6680087157
2232	0.6678131754
2233	0.6676631463
2234	0.667554075
2235	0.6673228271
2236	0.6672177478
2237	0.666962599
2238	0.6667672943
2239	0.6665203359
2240	0.6663443538
2241	0.6662476053
2242	0.6662111114
2243	0.6660379818
2244	0.6659755661
2245	0.6658774726
2246	0.6657231448
2247	0.6653957795
2248	0.6653161018
2249	0.6650963235
2250	0.665068532
2251	0.6649890159
2252	0.6647823189
2253	0.6645362192
2254	0.6644386097
2255	0.6642549551
2256	0.6641753315
2257	0.66395918
2258	0.6637596979
2259	0.6635218786
2260	0.6634394956
2261	0.6633268172
2262	0.6631927212
2263	0.6630190174
2264	0.6628335413
2265	0.6626792105
2266	0.6625142419
2267	0.6623832076
2268	0.6620578969
2269	0.6618457717
2270	0.6616390851
2271	0.6613024355
2272	0.6611696888
2273	0.6610937286
2274	0.6608130639
2275	0.6606081736
2276	0.6603999426
2277	0.660214126
2278	0.6599427406
2279	0.6598509831
2280	0.6597082653
2281	0.6596316526
2282	0.6594481797
2283	0.6593144169
2284	0.6591406444
2285	0.6589989728
2286	0.6589011838
2287	0.6587412924
2288	0.6586359239
2289	0.658468595
2290	0.658281522
2291	0.6582651855
2292	0.6580441352
2293	0.6579005554
2294	0.6577787699
2295	0.657712579
2296	0.6575752586
2297	0.6574360047
2298	0.6573628336
2299	0.6572769444
2300	0.6570722489
2301	0.656856679
2302	0.6567405323
2303	0.6564577561
2304	0.6562992321
2305	0.6561563113
2306	0.6559959398
2307	0.6559029828
2308	0.6556165019
2309	0.6553850162
2310	0.6551959019
2311	0.6550751255
2312	0.6549696682
2313	0.6549649472
2314	0.654743715
2315	0.6545647879
2316	0.6543196319
2317	0.6541538346
2318	0.654018612
2319	0.6538732835
2320	0.6537241079
2321	0.6536658328
2322	0.6534072466
2323	0.6531517631
2324	0.6527929891
2325	0.6526061968
2326	0.6523773321
2327	0.6522510609
2328	0.6520267574
2329	0.6519361443
2330	0.651641537
2331	0.651424559
2332	0.6512712573
2333	0.6509126643
2334	0.6509047914
2335	0.6506922102
2336	0.6506420849
2337	0.6505505105
2338	0.6503392151
2339	0.6501893041
2340	0.6500083218
2341	0.6498526727
2342	0.6496823261
2343	0.6496024467
2344	0.6493927841
2345	0.6492390671
2346	0.6491445189
2347	0.6489552784
2348	0.6488254696
2349	0.6486987854
2350	0.6485087078
2351	0.6482866974
2352	0.648090142
2353	0.6479402387
2354	0.6476993457
2355	0.647439479
2356	0.6471758593
2357	0.6469668416
2358	0.6468295684
2359	0.6467080214
2360	0.6464709478
2361	0.6462942598
2362	0.6462700506
2363	0.646052834
2364	0.6459216711
2365	0.6456937329
2366	0.6455118066
2367	0.6452359649
2368	0.6450677535
2369	0.6449198232
2370	0.6447880509
2371	0.6446162208
2372	0.6444335708
2373	0.64426964
2374	0.644072499
2375	0.6438842272
2376	0.6437330644
2377	0.6434674106
2378	0.6433141622
2379	0.6431949725
2380	0.6430499678
2381	0.6430045084
2382	0.6427263625
2383	0.6425650459
2384	0.6423696389
2385	0.6422125364
2386	0.6420093004
2387	0.6419320127
2388	0.6417323348
2389	0.6417120686
2390	0.6417076622
2391	0.641587132
2392	0.6413765132
2393	0.6411944498
2394	0.6411325237
2395	0.6408846033
2396	0.6407488962
2397	0.6405724799
2398	0.6405455103
2399	0.6403544371
2400	0.6401790863
2401	0.6400125016
2402	0.6398205832
2403	0.639667443
2404	0.6395460985
2405	0.6393590108
2406	0.639175934
2407	0.6389847277
2408	0.6389350251
2409	0.6386580563
2410	0.638466908
2411	0.6383020903
2412	0.6381189078
2413	0.6380124877
2414	0.6378561053
2415	0.6377702553
2416	0.6377221125
2417	0.6374241714
2418	0.6371669379
2419	0.6369454377
2420	0.6367544599
2421	0.6365294542
2422	0.6364428966
2423	0.6361576105
2424	0.63592917
2425	0.6356837771
2426	0.6355181968
2427	0.6354232333
2428	0.6352453801
2429	0.6349399427
2430	0.6346967163
2431	0.6345205935
2432	0.6343447801
2433	0.6341066575
2434	0.6340542839
2435	0.6338869682
2436	0.6336977765
2437	0.6335869566
2438	0.6335294586
2439	0.6333569502
2440	0.6332381183
2441	0.6331299815
2442	0.6329889978
2443	0.6326488242
2444	0.6325430117
2445	0.6324379419
2446	0.6323100878
2447	0.6320777747
2448	0.6318224419
2449	0.6316011258
2450	0.6314814907
2451	0.6313501779
2452	0.6313135816
2453	0.6311315938
2454	0.6310014243
2455	0.6308910206
2456	0.6307346674
2457	0.6305034693
2458	0.6302889477
2459	0.6301258174
2460	0.629979624
2461	0.6297413402
2462	0.62957185
2463	0.6293998244
2464	0.6291974515
2465	0.6290083018
2466	0.628782363
2467	0.6286944105
2468	0.628639925
2469	0.6284902652
2470	0.6282978603
2471	0.6280782214
2472	0.6278771542
2473	0.6278214977
2474	0.6274690309
2475	0.6272693249
2476	0.6271738511
2477	0.6270135822
2478	0.6269009175
2479	0.6267556064
2480	0.6265313274
2481	0.6263467771
2482	0.6261735945
2483	0.6260062767
2484	0.6258138266
2485	0.6255904501
2486	0.6255272796
2487	0.6253873904
2488	0.6253081565
2489	0.6251946816
2490	0.6249834846
2491	0.6247881756
2492	0.6246525324
2493	0.6245653575
2494	0.6243384545
2495	0.6242017235
2496	0.6240575605
2497	0.6239167958
2498	0.6237826488
2499	0.6236681522
2500	0.6235064935
2501	0.6232497671
2502	0.6230852001
2503	0.6229118122
2504	0.6228465767
2505	0.6227324013
2506	0.6225718955
2507	0.6224716377
2508	0.622419867
2509	0.6223131869
2510	0.6222349897
2511	0.6221660388
2512	0.6219760236
2513	0.6219591366
2514	0.621755605
2515	0.6216534206
2516	0.6214315911
2517	0.6211100054
2518	0.6210140779
2519	0.6208737904
2520	0.6207156333
2521	0.6204542125
2522	0.6203595978
2523	0.6201423386
2524	0.6199512227
2525	0.6197922079
2526	0.6197356785
2527	0.6195610813
2528	0.6193563407
2529	0.6192902541
2530	0.6191644663
2531	0.6189479638
2532	0.6188917247
2533	0.6187711412
2534	0.6185655932
2535	0.6183958959
2536	0.6181421118
2537	0.6179185634
2538	0.6178174869
2539	0.6177025399
2540	0.6175378807
2541	0.6174105556
2542	0.6173435869
2543	0.6171478596
2544	0.6169502749
2545	0.6167998147
2546	0.6166633804
2547	0.616469294
2548	0.6163327938
2549	0.616113917
2550	0.6160087132
2551	0.6158796267
2552	0.6156198886
2553	0.6153586056
2554	0.6152625684
2555	0.6150333553
2556	0.6148243504
2557	0.6146398173
2558	0.6145192645
2559	0.6144539926
2560	0.614366229
2561	0.6142691021
2562	0.6140706829
2563	0.6139465844
2564	0.6138393602
2565	0.6136735277
2566	0.6135345594
2567	0.6133604933
2568	0.6131473105
2569	0.6129313049
2570	0.6128359561
2571	0.612690878
2572	0.6125745336
2573	0.6124600933
2574	0.6123735994
2575	0.6122404923
2576	0.6120418706
2577	0.6119594901
2578	0.6118713915
2579	0.611676552
2580	0.6115120751
2581	0.6114415428
2582	0.6112953333
2583	0.6112137688
2584	0.611140791
2585	0.6110430637
2586	0.6109075003
2587	0.6107126744
2588	0.6104949186
2589	0.6103988046
2590	0.6101586567
2591	0.6099560754
2592	0.6097962045
2593	0.6096958848
2594	0.609523232
2595	0.6093624214
2596	0.609249439
2597	0.6091225
2598	0.6089022472
2599	0.6086828146
2600	0.6086608595
2601	0.6084903867
2602	0.6082739175
2603	0.608135564
2604	0.6080286444
2605	0.6077687531
2606	0.6076853511
2607	0.6073820629
2608	0.6071348421
2609	0.6069726131
2610	0.6068705218
2611	0.6065826505
2612	0.6063201539
2613	0.6062157957
2614	0.6061354351
2615	0.6060635341
2616	0.6058854811
2617	0.6057971231
2618	0.6055735671
2619	0.6053369566
2620	0.6052105799
2621	0.6051438006
2622	0.6050233633
2623	0.6048327762
2624	0.6046202969
2625	0.6045598001
2626	0.6045000244
2627	0.6044006459
2628	0.6042113963
2629	0.6040221461
2630	0.6038659144
2631	0.6037962656
2632	0.6036710353
2633	0.6035955603
2634	0.6034648793
2635	0.6032324261
2636	0.6031975038
2637	0.6030080287
2638	0.60287807
2639	0.6026930731
2640	0.6025574959
2641	0.6023409117
2642	0.6021929386
2643	0.6020637532
2644	0.6018569929
2645	0.601678442
2646	0.6015804982
2647	0.6014852786
2648	0.6013781967
2649	0.60120478
2650	0.6011430417
2651	0.6008319693
2652	0.6007259505
2653	0.6006083056
2654	0.600451898
2655	0.6003500981
2656	0.6001998706
2657	0.599999266
2658	0.5998490625
2659	0.599732092
2660	0.5995277291
2661	0.5991539876
2662	0.5991409254
2663	0.5989667379
2664	0.5988149819
2665	0.5986728698
2666	0.5984728392
2667	0.5983574977
2668	0.5982227107
2669	0.5979743063
2670	0.5977620506
2671	0.5975999174
2672	0.5972530023
2673	0.5969256256
2674	0.5967029967
2675	0.596502424
2676	0.5964320929
2677	0.5962603386
2678	0.5960641284
2679	0.5959222733
2680	0.595850873
2681	0.5958151734
2682	0.5957854014
2683	0.5957564155
2684	0.5956250515
2685	0.5954189857
2686	0.5953218033
2687	0.5951896248
2688	0.5950019404
2689	0.5949471167
2690	0.594706392
2691	0.5945790223
2692	0.5944702992
2693	0.5943437503
2694	0.5941803954
2695	0.5940711536
2696	0.5939399348
2697	0.5938035646
2698	0.5935493861
2699	0.5933959036
2700	0.5931927044
2701	0.5930034074
2702	0.5929033522
2703	0.5928166819
2704	0.5926691931
2705	0.5926495133
2706	0.5925224672
2707	0.5923031457
2708	0.5921005042
2709	0.5919398651
2710	0.591768066
2711	0.5916172438
2712	0.5913787035
2713	0.591297296
2714	0.5912557625
2715	0.5911095093
2716	0.5910181477
2717	0.5909486001
2718	0.5908726645
2719	0.5907417341
2720	0.5907253273
2721	0.5907020414
2722	0.5904807629
2723	0.590343228
2724	0.5900656123
2725	0.5898945111
2726	0.5896742507
2727	0.5895163598
2728	0.5893832147
2729	0.5892903408
2730	0.5891303717
2731	0.5889358025
2732	0.5887832953
2733	0.5886264453
2734	0.5884339832
2735	0.5882803195
2736	0.5881978101
2737	0.5880303
2738	0.5878810369
2739	0.5877921831
2740	0.5876565259
2741	0.5874844796
2742	0.5873687505
2743	0.5872843491
2744	0.5870527305
2745	0.5868671461
2746	0.5866081144
2747	0.5864182883
2748	0.5863209798
2749	0.5862051974
2750	0.5861335182
2751	0.5859316799
2752	0.5858312772
2753	0.5856204191
2754	0.5854825942
2755	0.5852885457
2756	0.5851061005
2757	0.5850422892
2758	0.5849140993
2759	0.5847655632
2760	0.5846273195
2761	0.5844642739
2762	0.5844114133
2763	0.5841833481
2764	0.5840738489
2765	0.5839425044
2766	0.5838455033
2767	0.5836578448
2768	0.5834415104
2769	0.5832866187
2770	0.583134269
2771	0.5830944963
2772	0.582958617
2773	0.5827553123
2774	0.5826090014
2775	0.5824583269
2776	0.5822534724
2777	0.5820121854
2778	0.5818465496
2779	0.5816977804
2780	0.581495425
2781	0.5813657759
2782	0.5811864115
2783	0.5810034343
2784	0.5807991086
2785	0.5806784568
2786	0.5805343276
2787	0.580381147
2788	0.580255947
2789	0.5801556263
2790	0.5800763102
2791	0.57995904
2792	0.5797732234
2793	0.579561622
2794	0.579370519
2795	0.5791470243
2796	0.5790749255
2797	0.5790125201
2798	0.5787825343
2799	0.5785741855
2800	0.5785225487
2801	0.5784807167
2802	0.5782989903
2803	0.5782532962
2804	0.5781186066
2805	0.577995072
2806	0.5778495608
2807	0.577739641
2808	0.5776658379
2809	0.5776324274
2810	0.5775051236
2811	0.5773261755
2812	0.5772079782
2813	0.5771137671
2814	0.5770140366
2815	0.5769760104
2816	0.5768505447
2817	0.5766778203
2818	0.5765250239
2819	0.5764658874
2820	0.576254079
2821	0.5761669583
2822	0.5760253178
2823	0.5759020806
2824	0.5758058725
2825	0.5756454893
2826	0.5755692009
2827	0.5754529049
2828	0.5752870668
2829	0.5750878564
2830	0.5749394419
2831	0.5748480811
2832	0.5747065702
2833	0.5745941387
2834	0.5745252351
2835	0.574339133
2836	0.5741152038
2837	0.5740200581
2838	0.5739236275
2839	0.5738114746
2840	0.5737143807
2841	0.5736522575
2842	0.5736122861
2843	0.5735304365
2844	0.5734079225
2845	0.5732218469
2846	0.5731436414
2847	0.5729554906
2848	0.572901914
2849	0.572730798
2850	0.5725563192
2851	0.5725079725
2852	0.5724409363
2853	0.5721470608
2854	0.5720883635
2855	0.5719685799
2856	0.5718800684
2857	0.5717449985
2858	0.5715951705
2859	0.571479548
2860	0.5712932084
2861	0.5712606241
2862	0.5711373872
2863	0.5709914164
2864	0.570818388
2865	0.5707188422
2866	0.5704216182
2867	0.5702217773
2868	0.5700837704
2869	0.5699377784
2870	0.5698597866
2871	0.5697584575
2872	0.5697142883
2873	0.5695727739
2874	0.5694071859
2875	0.5692118049
2876	0.5690466825
2877	0.5689459048
2878	0.5688406955
2879	0.568632797
2880	0.5686103138
2881	0.5683825939
2882	0.5683496385
2883	0.5682278718
2884	0.5680753707
2885	0.5678845718
2886	0.5677764754
2887	0.5676351308
2888	0.5674985566
2889	0.5673168957
2890	0.5672959095
2891	0.56715154
2892	0.5669602676
2893	0.5668598692
2894	0.5667422652
2895	0.5667299293
2896	0.5665955458
2897	0.5664183192
2898	0.5664144244
2899	0.5663010581
2900	0.5662573637
2901	0.5662056056
2902	0.5659884067
2903	0.5658260225
2904	0.5656502638
2905	0.5655572967
2906	0.5653783481
2907	0.5652721146
2908	0.5651201777
2909	0.5650086922
2910	0.5649218943
2911	0.5648667898
2912	0.5647098183
2913	0.5645509249
2914	0.5645044573
2915	0.5644995575
2916	0.5642978576
2917	0.5641679353
2918	0.5640179119
2919	0.5639513581
2920	0.5639382212
2921	0.5638184488
2922	0.5637080563
2923	0.5634576987
2924	0.5631816634
2925	0.563100926
2926	0.5629173915
2927	0.5628374961
2928	0.5627811322
2929	0.5627046568
2930	0.5625635119
2931	0.5623748846
2932	0.5622820198
2933	0.5620798027
2934	0.5617813295
2935	0.5616582568
2936	0.5615242794
2937	0.561390241
2938	0.5612933519
2939	0.5611997421
2940	0.561051765
2941	0.5609000159
2942	0.5607669198
2943	0.5607576945
2944	0.5607021047
2945	0.5606314222
2946	0.5605121514
2947	0.5603661903
2948	0.5602726154
2949	0.5601858083
2950	0.5600377287
2951	0.5599965034
2952	0.5599065558
2953	0.5597892424
2954	0.5596083159
2955	0.5594820396
2956	0.5594017572
2957	0.5592190165
2958	0.5590907224
2959	0.5589426988
2960	0.5587782701
2961	0.5585586953
2962	0.5584975946
2963	0.5583906244
2964	0.5581740502
2965	0.5579115767
2966	0.5577873321
2967	0.5577526447
2968	0.557568835
2969	0.5574283083
2970	0.5571770161
2971	0.5570875474
2972	0.5568994313
2973	0.5568142399
2974	0.5566370173
2975	0.5565633228
2976	0.5563839088
2977	0.5561921663
2978	0.5560062157
2979	0.5558220616
2980	0.5556962752
2981	0.5556074195
2982	0.5554764863
2983	0.5553926958
2984	0.5552214344
2985	0.5551088796
2986	0.5549695677
2987	0.5547826299
2988	0.5545026747
2989	0.554315278
2990	0.5542008255
2991	0.5540933649
2992	0.5539575786
2993	0.5538136976
2994	0.5536395425
2995	0.5535056609
